numero_processo;classe;assuntos;municipio;data_ajuizamento;data_ajuizamento_hora;ultima_atualização_hora;formato;codigo;orgao_julgador;ultima_atualizaçao
5,30E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/07/2013;09:00:01;16:50:46;Físico;5,30E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
6,69E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;29/08/2013;10:39:15;16:50:48;Físico;6,69E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
6,20E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/08/2013;10:28:00;16:50:56;Físico;6,20E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,43E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;08:32:26;16:51:01;Físico;9,43E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,81E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/11/2013;07:24:52;16:51:37;Físico;9,81E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
7,47E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;08:56:57;16:51:54;Físico;7,47E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
7,26E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;16/09/2013;09:19:29;16:51:58;Físico;7,26E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,95E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;06:47:40;16:59:21;Físico;9,95E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
7,48E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;09:21:30;17:07:53;Físico;7,48E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,78E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;12:26:07;17:18:34;Físico;9,78E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
1,02E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;10:15:23;17:29:47;Físico;1,02E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
7,48E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;10:02:25;17:34:34;Físico;7,48E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
4,82E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;04/07/2013;08:06:40;17:34:46;Físico;4,82E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
5,32E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/07/2013;10:30:02;17:43:37;Físico;5,32E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
7,43E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;06:40:41;17:43:41;Físico;7,43E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
7,66E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/09/2013;07:05:21;17:43:46;Físico;7,66E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
7,46E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;10:11:00;17:43:53;Físico;7,46E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
5,04E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;11/07/2013;08:58:42;17:43:59;Físico;5,04E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
7,12E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/09/2013;08:37:56;17:44:07;Físico;7,12E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,86E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/11/2013;11:24:17;17:44:38;Físico;9,86E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,51E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;13:17:44;17:44:44;Físico;9,51E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,72E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;11:24:55;17:44:47;Físico;9,72E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,79E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;13:23:41;17:44:48;Físico;9,79E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,63E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;06:33:34;10:30:49;Físico;9,63E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;21/10/2024 00:00
9,93E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;07:14:09;10:30:49;Físico;9,93E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;21/10/2024 00:00
7,51E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;10:20:17;10:30:49;Físico;7,51E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;21/10/2024 00:00
1,01E+17;Cumprimento de sentença;Indenização por Dano Ambiental;Altamira;21/11/2013;14:24:11;10:40:10;Físico;1,01E+17;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;21/10/2024 00:00
9,55E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;14:56:24;10:30:49;Físico;9,55E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;21/10/2024 00:00
2,07E+16;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;Altamira;29/07/2008;08:52:33;11:40:36;Eletrônico;2,07E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;16/11/2023;08:29:51;12:30:18;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;16/11/2023;08:08:58;12:50:13;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;10/01/2021;07:43:37;13:00:19;Eletrônico;8,00E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;14/11/2023;08:50:30;15:10:14;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,02E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;05/03/2024;07:06:48;15:20:09;Eletrônico;8,02E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
4,67E+15;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;Altamira;25/02/2008;10:45:18;10:30:30;Eletrônico;4,67E+15;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;16/11/2023;08:27:12;11:20:40;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
2,11E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;31/07/2008;09:12:11;11:20:42;Eletrônico;2,11E+16;3ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,05E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/08/2023;06:24:10;10:12:40;Eletrônico;8,05E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;08:38:50;10:43:02;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;14/11/2023;09:05:32;13:32:54;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;05/10/2023;09:53:07;05:04:27;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;08:00:38;20:56:23;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;14/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;17/10/2023;08:25:22;11:40:24;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/11/2023;06:43:33;13:24:56;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;05/10/2023;10:16:40;13:36:32;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;21/09/2023;06:00:30;16:59:07;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;10:24:33;18:28:56;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;20/09/2023;07:36:18;18:40:28;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;09:11:56;19:10:46;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,02E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;22/03/2024;11:36:38;21:09:58;Eletrônico;8,02E+18;3ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;07:57:50;00:51:17;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;10:49:38;02:23:57;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
4,98E+15;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;28/02/2008;06:13:09;03:04:39;Físico;4,98E+15;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,05E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/08/2023;06:05:25;03:22:14;Eletrônico;8,05E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,05E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/08/2023;06:26:40;03:24:20;Eletrônico;8,05E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,05E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/08/2023;06:29:02;09:17:32;Eletrônico;8,05E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;10:41:35;14:19:11;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;17/10/2023;08:17:48;14:51:30;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;10:06:33;15:43:41;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,05E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/08/2023;06:33:48;16:58:50;Eletrônico;8,05E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;05/10/2023;09:58:13;17:45:51;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;25/10/2023;07:06:50;17:45:53;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,01E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/02/2023;09:21:07;18:23:03;Eletrônico;8,01E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
8,03E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;10/05/2023;08:02:12;18:42:31;Eletrônico;8,03E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
4,64E+15;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;25/02/2008;10:36:36;18:51:57;Físico;4,64E+15;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
8,03E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;10/05/2023;07:59:09;18:56:16;Eletrônico;8,03E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
8,01E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/02/2023;09:06:14;18:56:50;Eletrônico;8,01E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
8,05E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;14/07/2023;06:22:54;18:56:53;Eletrônico;8,05E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
8,03E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;12/05/2023;07:04:32;18:59:01;Eletrônico;8,03E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
8,01E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/02/2023;09:09:08;19:35:08;Eletrônico;8,01E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
8,01E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;24/02/2023;08:34:57;19:43:44;Eletrônico;8,01E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
8,01E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;06/03/2023;07:00:08;19:52:45;Eletrônico;8,01E+18;3ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,31E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;03/02/2017;08:02:56;16:02:27;Eletrônico;1,31E+16;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
2,07E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;29/07/2008;08:48:44;16:11:26;Eletrônico;2,07E+16;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
3,31E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;06/02/2008;11:21:06;16:31:16;Eletrônico;3,31E+16;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
5,17E+15;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;Altamira;28/02/2008;08:37:41;16:50:15;Eletrônico;5,17E+15;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
3,30E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;06/02/2008;11:16:48;16:50:45;Eletrônico;3,30E+16;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
4,60E+15;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;Altamira;25/02/2008;10:23:06;17:00:26;Eletrônico;4,60E+15;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
1,01E+17;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;22/11/2013;07:23:45;17:11:06;Eletrônico;1,01E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
3,35E+15;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;13/02/2008;14:14:18;17:21:08;Eletrônico;3,35E+15;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
4,79E+16;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;04/07/2013;06:28:18;17:30:14;Eletrônico;4,79E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
9,81E+16;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;19/11/2013;07:30:19;17:30:19;Eletrônico;9,81E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
2,07E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;10/08/2009;07:48:48;17:30:50;Eletrônico;2,07E+16;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
7,15E+16;Procedimento Comum Cível;Obrigação de Fazer / Não Fazer;Altamira;12/09/2013;09:41:46;17:31:26;Eletrônico;7,15E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
5,41E+15;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;28/02/2008;10:38:58;17:31:32;Eletrônico;5,41E+15;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
1,01E+17;Procedimento Comum Cível;Obrigação de Fazer / Não Fazer;Altamira;22/11/2013;07:35:14;17:40:07;Eletrônico;1,01E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
3,31E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;06/02/2008;11:30:19;18:10:56;Eletrônico;3,31E+16;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
9,38E+16;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;14/11/2013;07:14:16;18:11:26;Eletrônico;9,38E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
4,58E+15;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;Altamira;25/02/2008;10:09:35;18:30:53;Eletrônico;4,58E+15;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
8,58E+16;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;Altamira;15/10/2013;09:58:13;18:40:17;Eletrônico;8,58E+16;3ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
3,87E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;24/03/2017;06:44:45;19:21:02;Eletrônico;3,87E+16;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
5,32E+15;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;Altamira;28/02/2008;10:24:46;19:50:54;Eletrônico;5,32E+15;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
1,01E+17;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;22/11/2013;07:43:33;20:00:29;Eletrônico;1,01E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
3,33E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;06/02/2008;15:33:25;20:01:17;Eletrônico;3,33E+16;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
3,29E+16;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;Altamira;06/02/2008;10:54:38;20:01:24;Eletrônico;3,29E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
4,83E+16;Procedimento Comum Cível;Obrigação de Fazer / Não Fazer;Altamira;04/07/2013;10:31:59;20:30:08;Eletrônico;4,83E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
5,25E+15;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;Altamira;28/02/2008;10:12:16;15:20:42;Eletrônico;5,25E+15;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;03/02/2025 00:00
9,46E+16;Procedimento Comum Cível;Obrigação de Fazer / Não Fazer;Altamira;14/11/2013;10:47:53;15:00:18;Eletrônico;9,46E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
4,27E+16;Procedimento Comum Cível;Obrigação de Fazer / Não Fazer;Altamira;21/06/2013;09:41:18;15:00:24;Eletrônico;4,27E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;14/11/2023;09:15:25;10:40:57;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,02E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;05/03/2024;07:10:12;10:40:55;Eletrônico;8,02E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,01E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;23/01/2024;08:50:23;11:10:24;Eletrônico;8,01E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
3,42E+15;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;13/02/2008;14:38:05;11:40:32;Eletrônico;3,42E+15;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,05E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/08/2023;05:59:42;11:50:48;Eletrônico;8,05E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,01E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;05/02/2024;08:48:50;12:00:32;Eletrônico;8,01E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,03E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;20/10/2020;10:41:13;12:20:05;Eletrônico;8,03E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
3,29E+16;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;Altamira;06/02/2008;10:51:10;09:50:24;Eletrônico;3,29E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
3,38E+15;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;13/02/2008;14:23:57;09:50:29;Eletrônico;3,38E+15;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;Altamira;10/01/2021;07:35:29;10:10:37;Eletrônico;8,00E+18;3ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;09/11/2023;06:58:45;16:20:03;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;08:16:20;16:20:12;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;25/09/2023;07:03:53;05:19:19;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;26/09/2023;08:01:08;17:24:42;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;10:31:31;18:40:22;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;25/10/2023;07:04:03;21:03:12;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,01E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;23/02/2023;07:14:06;21:11:33;Eletrônico;8,01E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;14/11/2023;09:00:22;21:17:38;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;10:47:34;21:44:55;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;25/10/2023;07:14:03;22:16:19;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
8,08E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;08/11/2023;10:21:47;00:06:47;Eletrônico;8,08E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
8,07E+18;Petição Cível;Obrigação de Fazer / Não Fazer;Altamira;05/10/2023;07:28:38;00:49:15;Eletrônico;8,07E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
